17,05.30 - 06.10,David Edward Bruschi,35+5,Elements and applications of Relativistic Quantum Information
23,06.00 - 06.45,Ivette Fuentes,40+5,Gravity in the quantum lab
23,06.45 - 07.30,Jens Eisert,40+5,"Quantum simulators, boson sampling, and the quest for superior quantum devices"
23,08.00 - 08.25,Vasiliki Mitsou,20+5,Hunting New Physics with ATLAS [ATLAS]
23,08.00 - 08.30,Anton Chudaykin,25+5,Heavy sterile neutrino with large mixing angle does not contradict cosmology
23,08.00 - 08.30,lorenzo maccone,25+5,"Quantum time mechanism, towards quantum spacetime"
23,08.00 - 08.30,Wei Chen,25+5,Hunting for exotic doubly hidden-charm/bottom $QQ\bar Q\bar Q$ tetraquark states
23,08.25 - 08.50,Anastasia Karavdina,20+5,Exotica searches at CMS
23,08.30 - 09.00,Olga Solovjeva,25+5,Charmed states on the lattice
23,08.30 - 09.00,Ralf Schuetzhold,25+5,Fundamental quantum effects in the laboratory?
23,08.50 - 09.20,Alexandra Carvalho Antunes De Oliveira,25+5,New Searches in High Energy Particle Physics
23,09.00 - 09.30,Alexander Borisov,25+5,Exotic events in cosmic ray experiments at super high energies: a manifestation of New Physics?
23,09.00 - 09.30,Zhiguang Xiao,25+5,"Understanding X(3862), X(3872), and X(3930) in a Friedrichs-model-like scheme"
23,09.20 - 09.50,Peter Senger,25+5,Cosmic matter in the laboratory - the Compressed Baryonic Matter  Experiment at FAIR
23,09.30 - 10.00,Yongmin CHO,25+5,Quark-Gluon Mixing in Abelian Decomposition of QCD
23,09.30 - 10.00,Yuval Gefen,25+5,Manifestation and Detection of Discord in Nanostructures
23,09.50 - 10.20,Vladimir Kekelidze,25+5,Status of the NICA project
23,10.00 - 10.30,Mikhail Mikhasenko,25+5,Amplitude analysis of the exotic states
23,11.45 - 12.00,,10+5,Opening words
23,12.00 - 12.30,Alessandro Romito,25+5,Ubiquitous non-local entanglement with Majorana bound states
23,12.00 - 12.30,Pablo G. Ortega,25+5,Threshold effects in hadron spectrum: a new spectroscopy?
23,12.00 - 12.30,Gerassimos Petratos,25+5,The Quark Parton Model of the Nucleon - Missing Links
23,12.30 - 13.00,Yutaka Shikano,25+5,Quantum Dynamical Simulation by Quantum Walk
23,12.30 - 13.00,Hagop Sazdjian,25+5,Narrow-width tetraquarks in large-N_c QCD
23,12.30 - 13.00,Johan Messchendorp,25+5,Physics perspectives of PANDA at FAIR
23,13.30 - 14.00,Jovan Milosevic,25+5,Sub-leading flow modes in PbPb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV from HYDJET++ model
23,13.30 - 14.00,ATLAS,25+5,"ATLAS Jet Reconstruction, Energy Scale Calibration, and Tagging of Lorentz-boosted Objects"
23,13.30 - 14.00,ATLAS,25+5,Measurement of cross sections and couplings of the Higgs Boson in bosonic decay channels with the ATLAS detector
23,13.30 - 14.00,You Zhou,25+5,Correlations of anisotropic flow in relativistic heavy-ion collisions at the LHC
23,13.30 - 14.00,Lajos Diosi,25+5,Pure state post-selection is universal
23,13.30 - 14.15,Marek Karliner,40+5,Issues at forefront of heavy quark spectroscopy
23,14.00 - 14.30,Angelo Bassi,25+5,Wave function collaspe and gravity
23,14.00 - 14.30,ATLAS,25+5,Measurements of the Vector boson production with the ATLAS Detector
23,14.00 - 14.30,Francesco Giacosa,25+5,Non-exponential decay in a quantum field theoretical treatment
23,14.00 - 14.30,Riccardo Aliberti,25+5,Search for K+ to pi+ nu nu at NA62
23,14.00 - 14.30,Jovan Milosevic,25+5,Heavy Ions (CMS)
23,14.15 - 15.00,Luciano Maiani,40+5,TBA
23,14.30 - 15.00,Walter Marcello Bonivento,25+5,The SHiP experiment at CERN
23,14.30 - 15.00,Arantxa Ruiz Martinez,25+5,"The ATLAS Run-2 Trigger Menu for higher luminosities: Design, Performance and Operational Aspects"
23,14.30 - 15.00,Ron Folman,25+5,"Matter waves exposed to the external world: Decoherence, gravity, complementarity and time irreversibility"
23,14.30 - 15.00,Annapaola De Cosa,25+5,Dark Matter searches at CMS
23,14.30 - 15.00,Letizia Peruzzo,25+5,Search for heavy neutrinos at the NA48 and NA62 experiments at CERN
23,15.00 - 15.30,Roberto Martinez,25+5,Mass problem in the Standard Model
23,15.00 - 15.30,Andrea Alberti,25+5,Testing the superposition principle with individual trapped atoms
23,15.00 - 15.30,,25+5,Round Table Discussion
24,05.30 - 05.50,Malte Christian Wilfert,15+5,COMPASS results on the nucleon spin structure
24,05.30 - 06.10,Latham Boyle,35+5,What is the standard model of particle physics trying to tell us?
24,05.50 - 06.15,Carl Gagliardi,20+5,Probing the Origin of the Proton Spin at STAR
24,06.00 - 06.30,OKAMOTO RYO,25+5,One quantum shutter can close two slits simultaneously
24,06.10 - 06.50,Nadir Bizi,35+5,A Noncommutative Geometry inspired GUT
24,06.15 - 06.40,Ralf Seidl,20+5,PHENIX spin overview
24,06.30 - 07.00,Yu. B.  Ivanov,25+5,Three-fluid Hydrodynamics-based Event Simulator Extended by UrQMD final State interactions  (THESEUS) for FAIR-NICA-SPS-BES/RHIC energies
24,06.30 - 07.00,Avshalom Elitzur,25+5,Novel   manifestations	of  quantum oblivion
24,06.40 - 07.05,Mariusz Przybycien,20+5,Latest results on diffraction at HERA
24,06.50 - 07.30,Shane Farnsworth,35+5,Applications of non-associative geometry in particle physics
24,07.00 - 07.30,Hanna Zbroszczyk,25+5,Two-particle correlations using THERMINATOR model for BES program
24,07.00 - 07.30,Daniel ROHRLICH,25+5,Locality and nonlocality in the interaction-free measurement
24,07.05 - 07.30,Konstantin Goulianos,20+5,Precision RENORM / MBR Diffraction Predictions Tested by Recent LHC Results
24,08.00 - 08.30,Radek Zlebcik,25+5,Jet and photon production and extraction of $\alpha_s$ at HERA.
24,08.00 - 08.40,Koen van den Dungen,35+5,Families of spectral triples and foliations of spacetime
24,08.00 - 08.30,Kyrill Bugaev,25+5,Probing the tricritical endpoint of QCD phase diagram at NICA-FAIR energies
24,08.00 - 08.30,Yakir Aharonov,25+5,The	fascinating  properties of	weak values
24,08.30 - 09.00,Konstantin Gusev,25+5,GERDA: first background free search for neutrinoless double beta decay
24,08.30 - 09.00,Oleksii Ivanytskyi,25+5,Separate freeze-out of strange particles and the quark-hadron phase transition
24,08.30 - 09.00,Michael Berry,25+5,"Faster than Fourier (pre)visited: vorticulture, noise, fractals..."
24,08.40 - 09.20,Tomasz Miller,35+5,Causal relations in noncommutative spacetime
24,09.00 - 09.30,Marcello Bindi,25+5,Future Prospects (ATLAS)
24,09.00 - 09.30,Lev Vaidman,25+5,The controversy about the past of a quantum particle
24,09.20 - 10.00,Nicolas Franco,35+5,Physical models from noncommutative causality
24,09.30 - 10.00,Antoni Marcinek,25+5,New Baryonic and Mesonic Observables from NA61/SHINE
24,09.30 - 10.00,Kerstin Hoepfner,25+5,"Overview talk on upgrades, future plans and prospects of the CMS experiment at the future HL-LHC"
24,10.00 - 10.30,Mario Buscemi,25+5,The Pierre Auger Observatory: latest results and future perspectives
24,12.00 - 12.30,Andrej Kugler,25+5,Flow at SIS energies - overview of SIS18 results and prospect for SIS100
24,12.00 - 12.30,Sorin Paraoanu,25+5,Experimental realization of a shortcut to adiabaticity by synthetic Aharonov-Bohm effect in a qutrit
24,12.00 - 12.40,Anna Pachol,35+5,Introduction to noncommutative digital geometry
24,12.00 - 12.30,Jean Cleymans,25+5,Helmut Oeschler and Particle Chemistry in Heavy Ion Collisions
24,12.30 - 13.00,Daniel Sheehan,25+5,Statistical superdegeneracy and quantum foundations
24,12.30 - 13.00,Chi Yang,25+5,The STAR detector upgrade and future plan
24,12.30 - 13.00,Krzysztof Redlich,25+5,Linking the particle yields data in HIC and lattice QCD results
24,13.30 - 14.00,ATLAS,25+5,Top quark properties and mass measurements with the ATLAS detector
24,13.30 - 14.00,Maurice de Gosson,25+5,Planck's constant as a cosmological variable: transitions from the quantum to the classical
24,13.30 - 14.10,Christopher Fritz,35+5,Noncommutative Spherically Summetric Spacetimes at Semicalssical Order
24,13.30 - 14.00,Sercan Sen,25+5,Forward Physics at CMS
24,13.30 - 14.00,Natasha Sharma,25+5,Light flavour particle production in ALICE at LHC
24,14.00 - 14.30,ATLAS,25+5,Searches for direct pair production of third generation squarks with the ATLAS detector
24,14.00 - 14.30,UNKNOWN UNKNOWN,25+5,Probing resonance matter with HADES
24,14.00 - 14.30,David Ellerman,25+5,Logical Information Theory: New Foundations for Classical and Quantum Information Theory
24,14.00 - 14.30,Norbert Neumeister,25+5,Standard Model Measurements at CMS
24,14.30 - 15.00,ATLAS,25+5,Search for pair production of new particles in ATLAS
24,14.30 - 15.00,Giuseppe Castagnoli,25+5,Fundamental mechanism of the quantum computational speedup
24,14.30 - 15.00,Cristiano Alpigiani,25+5,Ultra long-lived particles searches with MATHUSLA
24,14.30 - 15.00,Lokesh Kumar,25+5,Recent results on light hadron production from STAR TBC
24,18.30 - 18.30,, d+5,Opera gala
25,05.30 - 06.00,Mikhail Kapishin,25+5,BM@N experiment for studies of Baryonic Matter at the Nuclotron
25,05.30 - 06.00,Slava Mukhanov,25+5,Resolving the singularities in General Relativity
25,06.00 - 06.30,Kosuke Sumiyoshi,25+5,Core-collapse supernovae explored by neutrino transfer and nuclear data
25,06.00 - 06.30,Shao-Ming Fei,25+5,Quantum Uncertainty Relations and Related
25,06.00 - 06.30,Volker Friese,25+5,Physics with the CBM experiment
25,06.30 - 07.00,Ivan Kisel,25+5,Event topology reconstruction in the CBM experiment at FAIR
25,06.30 - 07.00,Giuliana Fiorillo,25+5,Overview of Dark Matter Direct Searches
25,06.30 - 07.00,Eli Cohen,25+5,Quantum Mechanics is Two-Thirds Local Realistic
25,07.00 - 07.30,Aldo Morselli,25+5,Indirect dark-matter searches with gamma-rays experiments : status and future plans from 300 KeV to 100 TeV
25,07.00 - 07.30,Avishy Carmi,25+5,Invariance uncertainty determines quantum nonlocality
25,07.00 - 07.30,You Zhou,25+5,Correlations of anisotropic flow in relativistic heavy-ion collisions at the LHC
25,08.00 - 08.30,Yuji Hasegawa,25+5,Counter-intuitive phenomena in quantum mechanics  emerging in matter-wave optical experiments
25,08.00 - 08.30,Vladimir Kekelidze,25+5,Multi Purpose Detector at NICA: Status and Prospects
25,08.00 - 08.30,Albert DeRoeck UNKNOWN,25+5,Searching for exotic long lived particles with dedicated experiments at the LHC
25,08.30 - 09.00,Fabrizio Piacentini,25+5,Weak Measurements: from Measuring Non-Commuting Observables and Testing Quantum Contextuality to Protective Measurements
25,08.30 - 09.00,Grigory Nigmatkulov,25+5,Pion and kaon Bose-Einstein correlations from the BES program at STAR
25,08.30 - 09.00,Victor Kim,25+5,Search for asymptotic QCD effects at collider energies
25,09.00 - 09.30,Avi Pe'er,25+5,Ultrafast Optical Homodyne - Measuring the Fundamental Variables of Quantum Optics $10^5$ Times Faster
25,09.00 - 09.30,Michal Eckstein,25+5,Noncommutative geometry at the new frontiers of theoretical physics
25,09.30 - 10.00,Ebrahim Karimi,25+5,Quantum Cryptography with Structured Photons
25,09.30 - 10.00,Ewa Maksymiuk,25+5,Equations of anisotropic hydrodynamics for quark and gluon fluids
25,09.30 - 10.30,Jean Iliopoulos,55+5,Gauge Theories and non-Commutative Geometry. A review
25,11.30 - 12.00,Luis Gonzalez-Mestres,25+5,The nature and origin of Quantum Mechanics
25,11.30 - 12.00,Michael Lublinsky,25+5,Initial state correlations in the CGC wave function
25,11.30 - 12.00,Sergey Mironov,25+5,Towards topological quantum computer
25,11.30 - 11.55,Mariusz Przybycien,20+5,Heavy Ion Physics (ATLAS)
25,11.30 - 12.00,Alexis Kalogeropoulos,25+5,SUSY (CMS)
25,11.55 - 12.15,Emilie Maurice,15+5,Heavy Ion Physics
25,12.00 - 12.30,Mohammed Sanduk,25+5,"The analogy of equation of rotation in complex plane with the Dirac equation, and its foundation"
25,12.00 - 12.30,Cristi Stoica,25+5,"Wavefunction collapse, conservation laws, and unitary evolution"
25,12.00 - 12.30,Christophe Royon,25+5,Forward Physics at the LHC: from the Pomeron structure to the search for anomalous coupling
25,12.00 - 12.30,Andre Sopczak,25+5,SUSY (ATLAS)
25,12.15 - 12.35,Timothy Rinn,15+5,PHENIX Measurements of Charm and Bottom Decays
25,13.00 - 13.00,, d+5,Excursion in Chania
25,19.15 - 21.00,,40+5,Excursion in Chania
25,19.30 - 20.15,Jean Iliopoulos,40+5,Η γεννεση της μαζας στο αρχεγονο συμπαν
26,05.30 - 06.00,Natalia Korolkova,25+5,Coherent Diffusive Photonics
26,06.00 - 06.30,AMARJIT Soni,25+5,:  Possible origin(s)  of RD(*) flavor anomalies
26,06.30 - 07.00,Ignatios Antoniadis,25+5,Scale hierarchies in particle physics and cosmology
26,07.00 - 07.30,Valentin Zakharov,25+5,Chiral fluids: a few theoretical issues
26,08.00 - 08.30,Giovanni Andrea Prodi,25+5,LIGO/VIRGO Overview talk
26,08.30 - 09.00,Annalisa Allocca,25+5,Status of Advanced Virgo
26,09.00 - 09.30,Peter Minkowski,25+5,Review of neutrino properties
26,09.30 - 10.00,Sandro Bravar,25+5,The Hyper-Kamiokande Experiment
26,10.00 - 10.30,Tomasz Skwarnicki,25+5,Summary of the Workshop on Exotic Hadrons
26,12.00 - 12.30,yogesh kumar,25+5,Equation of state of quark gluon plasma using a phenomenological model
26,12.00 - 12.30,ATLAS,25+5,"Measurements of low energy observables, elastic pp interactions and exclusive production in proton-proton collisions with the ATLAS Detector"
26,12.00 - 12.30,Bernhard Schwingenheuer,25+5,Searches for Neutrinoless Double Beta Decays
26,12.00 - 12.30,David Mack,25+5,Searches for a Lepto-phobic “Dark Omega” with the GlueX Detector
26,12.00 - 12.30,Sandro Bravar,25+5,Recent Results from T2K
26,12.30 - 13.00,Craig William Evans,25+5,Towards the first measurement of matter-antimatter gravitational interaction
26,12.30 - 13.00,Smbat Grigoryan,25+5,Using the Tsallis distribution for hadron spectra in pp collisions
26,12.30 - 13.00,Lorenzo Bonechi,25+5,The MURAVES project and parallel activities on cosmic-ray muon absorption radiography
26,12.30 - 13.00,Vitaly Bornyakov,25+5,Lattice QCD at finite baryon density using analytic continuation
26,12.30 - 13.00,shihan sajeed,25+5,Invisible Trojan-horse attack
26,12.30 - 13.00,Dragos-Victor Anghel,25+5,Beyond the phenomenology of the BCS model
26,13.30 - 14.00,Yaron Hadad,25+5,On the relationship between electromagnetic curvature and acceleration of charges
26,15.00 - 15.00,, d+5,Cultural event with Classical Music
26,17.30 - 18.30,,55+5,Concert
27,06.00 - 06.00,, d+5,Excursion
27,16.00 - 17.30,,25+5,"Round Table on “High Energy Physics after the LHC” (Sergio Bertolucci, University of Bologna and ex-CERN research director, Jie Gao, CEPC institution board vice-chairman and chairman of the Asia Linear Collider Steering Committee, Victor A. Matveev, director of JINR, Russia, Tatsuya Nakada, EPFL Lausanne, CH, chair of the linear collider board (TBC), Albert de Roeck, CERN, leader of the CERN neutrino group, Frank Zimmermann, CERN, deputy leader of FCC, John Womersley, Director General of the European Spallation Source, Moderator: Michael Koratzinos, Univ. of Zurich, CH)"
28,05.30 - 06.15,John William Womersley,40+5,The challenges of large infrastructure physics projects in the 21st century
28,06.15 - 06.55,Jie Gao,35+5,The CEPC/SppC project: status and challenges
28,06.55 - 07.30,Davide Gamba,30+5,Status and plans of the Compact Linear Collider project
28,07.00 - 07.30,ATLAS,25+5,Recent Tests of the Standard Model with Multi boson final states at the ATLAS Detector
28,07.00 - 07.30,Indrani nilima,25+5,The fate of Quarkonia in an Anisotropic hot QCD medium within a Quasi-Particle Model
28,07.00 - 07.25,Swagata Mukherjee,20+5,Search for Charged Lepton Flavour Violation at CMS
28,08.00 - 08.30,Johannes Hoelck,25+5,Electromagnetic field effects on ϒ meson suppression in PbPb collisions at LHC energies
28,08.00 - 08.30,Denise Hellwig,25+5,Double Chooz double-detector results
28,08.00 - 08.35,Erik Adli,30+5,AWAKE: the proton-driven plasma wakefield accelerator experiment at CERN
28,08.00 - 08.30,Elena Luschevskaya,25+5,Magnetic structure of vector mesons in lattice QCD
28,08.00 - 08.10,Augusto Sagnotti,05+5,TBA
28,08.10 - 08.55,Nikos Irges,40+5,Non-perturbative Gauge-Higgs Unification
28,08.30 - 09.00,Wenqing Fan,25+5,Low Momentum Direct Photon Measurement
28,08.30 - 09.00,Aleksandr Korol,25+5,Measurement of the hadronic cross sections with the CMD-3 and SND detectors at the VEPP-2000 collider
28,08.30 - 08.50,Konstantin Astapov,15+5,TBA
28,08.35 - 09.10,Mario Antonelli,30+5,Low emittance muon beam for multi-TeV muon collider
28,08.50 - 09.15,Elena Solovieva,20+5,Excited Charmed Baryons
28,08.55 - 09.40,Silvia Nagy,40+5,Supergravity as Yang-Mills squared: from classical to quantum
28,09.00 - 09.30,ATLAS,25+5,Top quark production cross-section measurements
28,09.00 - 09.30,Daniele Fasanella,25+5,Collective phenomena from high energy proton-proton to heavy-ion collisions at the LHC
28,09.00 - 09.30,Wangmei Zha,25+5,Calculations of coherent photon-nucleus and photon-photon interactions in hadronic A+A collisions at RHIC and LHC
28,09.15 - 09.40,ATLAS,20+5,Probing QCD with Photons and Jets at the ATLAS Detector
28,09.30 - 10.00,Georgios Karathanasis,25+5,Search for new physics in events with two low momentum opposite-sign leptons and missing transverse energy at √s = 13 TeV
28,09.30 - 10.00,Anisa Khatun,25+5,The measurement of J/$\Psi$ production as function of  multiplicity in pp and p-pb collisions with ALICE
28,09.40 - 10.05,ATLAS,20+5,Tracking and Vertexing with the ATLAS Inner Detector in the LHC Run2 and Beyond
28,09.40 - 10.25,Fabio Riccioni,40+5,TBA
28,10.00 - 10.30,Sonja Kabana,25+5,TBA
28,12.00 - 12.30,https://me.yahoo.com/a/NjbRTy15qdwcUkUX_tupKsRRNjAALA--#0d66d Zlatanovic,25+5,Geodesic mapping for non-symmetric gravitation theory (NGT) with torsion
28,12.00 - 12.30,Cristi Stoica,25+5,The Standard Model Algebra
28,12.00 - 12.30,AMARJIT Soni,25+5,Advances in Direct CP violation
28,12.00 - 12.30,Sergey Godunov,25+5,Critical nucleus charge in a superstrong magnetic field
28,12.00 - 13.00,Paolo Natoli,55+5,TBA
28,12.30 - 13.00,Wenqing Fan,25+5,Recent PHENIX results on high-pT light hadron production
28,12.30 - 13.00,Jens Eisert,25+5,"Quantum simulators, boson sampling, and the quest for superior quantum devices"
28,12.30 - 13.00,Giulia Ricciardi,25+5,Tensions in the flavour sector
28,13.30 - 14.00,Claudio Ciofi degli Atti,25+5,Nuclear effects in high-energy physics based upon a realistic treatment of short-range nucleon dynamics in nuclei
28,13.30 - 14.00,Maxim Fitkevich,25+5,Dilaton gravity with a boundary: current progress
28,13.30 - 13.50,Anthony Lionti,15+5,Search for magnetic monopoles with the MoEDAL forward trapping detector in 13 TeV proton-proton collisions at the LHC
28,13.30 - 14.00,Igor Bulyzhenkov,25+5,Modified Navier-Stokes equation for conceptual tests of pure field physics
28,13.30 - 14.15,Andrea Campoleoni,40+5,Higher spins in 3D: from AdS to flat space
28,13.30 - 14.00,Lev Lipatov,25+5,ΤΒΑ
28,14.00 - 14.30,Predrag Dominis Prester,25+5,Pontryagin trace anomaly
28,14.00 - 14.30,Rulin Xiu,25+5,Inflation Scheme Derived From Universal Wave Function Interpretation of String Theory
28,14.00 - 14.30,Georgios Pavlos,25+5,Complexity and unification in Physical theory
28,14.15 - 15.00,Alessandro Tomasiello,40+5,Recent progress on M5-branes at singularities
28,18.30 - 19.30,,55+5,Concert
29,05.30 - 06.00,Luis Gonzalez-Mestres,25+5,The physical vacuum in standard theories and in alternative approaches
29,05.30 - 06.00,Raffaele Del Grande,25+5,Low-energy K$^-$ interaction with light nuclei by the AMADEUS collaboration
29,05.30 - 06.00,Steven Laurens Manly,25+5,Snapshots of neutrino oscillation physics today and a preview of tomorrow
29,06.00 - 06.30,Sergey Godunov,25+5,Domain Walls in the Early Universe and Generation of Matter and Antimatter Domains
29,06.00 - 06.30,elke-caroline Aschenauer,25+5,The Electron Ion Collider
29,06.00 - 06.30,Konstantin Gusev,25+5,LEGEND: new opportunity to discover the neutrinoless double beta decay
29,06.00 - 06.45,Carlo Angelantonj,40+5,TBA
29,06.30 - 07.00,Francesco Terranova,25+5,The CUORE and CUORE 0 experiments at LNGS
29,06.30 - 07.00,Alessio Porcelli,25+5,Recent Borexino results and perspectives of the SOX measurement
29,06.30 - 07.00,Hovik Grigorian,25+5,Cooling of Compact High Mass Twin Stars
29,06.45 - 07.30,Emilian Dudas,40+5,TBA
29,07.00 - 07.30,Lorenzo Bonechi,25+5,Overview of LHCf results for Cosmic Ray Studies
29,07.00 - 07.30,Sergey Dmitrievsky,25+5,New results from the OPERA experiment
29,08.00 - 08.25,Boris Levchenko,20+5,New lepton pair production process and possibility of it study at the LHC
29,08.00 - 08.30,Constantinos Constantinou,25+5,Hot and dense nuclear matter in astrophysics
29,08.00 - 08.25,Takashi Asada,20+5,Directional dark matter search with nuclear emulsion
29,08.00 - 08.45,Dario Francia,40+5,TBA
29,08.25 - 08.55,Andrzej Bozek,25+5,The Belle II Experiment
29,08.25 - 08.50,Pablo G. Ortega,20+5,Hadronic molecules in a constituent quark model
29,08.45 - 09.30,Domenico Seminara,40+5,TBA
29,08.50 - 09.15,Shabana Nisar,20+5,Forward-backward asymmetry in top production through z' bosons
29,09.30 - 10.15,Tsamis Nikolaos,40+5,TBA
29,12.00 - 13.00,Luciano Rezzolla,55+5,TBA
29,13.30 - 14.00,Marios Petropoulos,25+5,TBA
29,14.00 - 14.30,Sergio Bertolucci,25+5,LBNF/DUNE: status and future plans (Preliminary title TBC)
29,14.30 - 15.00,Frank Zimmermann,25+5,"Accelerators in the 21st century (Preliminary title, TBC)"
29,15.00 - 15.30,,25+5,Сlosing of the conference
